publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,year_total_sales,market_share_pct,publisher_rank_in_year
Sony Computer Entertainment,2007,42.09000000000001,49,0.8589795918367348,3,10,650.7300000000002,6.468120418606794,5
Sony Computer Entertainment,2008,33.94999999999999,52,0.6528846153846154,3,11,745.2800000000001,4.5553349076857,7
Sony Computer Entertainment,2009,41.06,56,0.7332142857142856,4,11,721.5699999999994,5.690369610709984,5
Sony Computer Entertainment,2010,37.68,47,0.8017021276595747,3,11,653.7199999999998,5.763935629933306,6
Sony Computer Entertainment,2011,27.819999999999997,40,0.6954999999999999,5,11,575.0399999999997,4.837924318308293,5
Sony Computer Entertainment,2012,16.65,29,0.5741379310344827,2,7,425.9499999999997,3.9089094964197697,8
Sony Computer Entertainment,2013,13.150000000000006,15,0.8766666666666667,3,7,403.7200000000002,3.2572079659169715,9
Sony Computer Entertainment,2014,19.889999999999993,17,1.17,3,7,372.04999999999984,5.346055637683108,6
Sony Computer Entertainment,2015,11.170000000000002,12,0.9308333333333334,3,6,287.9499999999999,3.879145685014762,9
Sony Computer Entertainment,2016,6.840000000000001,7,0.9771428571428571,3,4,175.41000000000005,3.899435608004104,10
Sony Computer Entertainment,2020,0.26,1,0.26,1,1,3.449999999999999,7.536231884057973,4
Sony Computer Entertainment America,2012,0.17,1,0.17,1,1,425.9499999999997,0.03991078765113279,56
Sony Computer Entertainment America,2014,1.73,5,0.34600000000000003,3,1,372.04999999999984,0.4649912646149713,25
Sony Computer Entertainment Europe,2001,3.17,1,3.17,1,1,356.80000000000007,0.8884529147982061,20
Sony Computer Entertainment Europe,2004,1.71,1,1.71,1,1,443.5800000000001,0.38549979710536986,27
Sony Computer Entertainment Europe,2012,0.25,1,0.25,1,1,425.9499999999997,0.05869233478107763,48
Sony Computer Entertainment Europe,2013,10.52,7,1.5028571428571431,3,4,403.7200000000002,2.6057663727335765,11
Sony Computer Entertainment Europe,2014,6.6,4,1.65,3,1,372.04999999999984,1.7739551135600062,12
Sony Computer Entertainment Europe,2015,1.64,1,1.64,1,1,287.9499999999999,0.5695433234936623,20
Sony Interactive Entertainment,2016,5.5,10,0.55,1,6,175.41000000000005,3.135511088307393,11
Sony Interactive Entertainment,2017,5.4499999999999975,16,0.34062499999999996,1,10,191.92000000000004,2.8397248853689017,9
Sony Interactive Entertainment,2018,4.6499999999999995,11,0.42272727272727273,1,7,147.96000000000004,3.1427412814274116,9
Sony Music Entertainment,2001,0.14,1,0.14,1,1,356.80000000000007,0.03923766816143497,65
Sony Online Entertainment,2003,0.62,2,0.31,1,1,404.3099999999997,0.1533476787613466,48
Sony Online Entertainment,2004,1.28,1,1.28,1,1,443.5800000000001,0.2885612516344289,31
Sony Online Entertainment,2005,0.65,1,0.65,1,1,509.8899999999998,0.12747847574967155,41
Sony Online Entertainment,2006,0.16,1,0.16,1,1,556.3399999999995,0.02875939173886475,64
Sony Online Entertainment,2011,0.8200000000000001,3,0.2733333333333333,2,1,575.0399999999997,0.1425987757373401,49
SouthPeak Games,1999,0.11,1,0.11,1,1,311.97999999999996,0.03525867042759152,72
SouthPeak Games,2004,1.2,1,1.2,1,1,443.5800000000001,0.2705261734072771,33
SouthPeak Games,2005,0.57,1,0.57,1,1,509.8899999999998,0.11178881719586581,44
SouthPeak Games,2006,0.14,2,0.07,2,2,556.3399999999995,0.02516446777150666,68
SouthPeak Games,2007,1.04,4,0.26,3,3,650.7300000000002,0.1598205092741997,41
SouthPeak Games,2008,0.7400000000000002,8,0.0925,4,5,745.2800000000001,0.09929154143409191,56
SouthPeak Games,2009,1.9700000000000004,13,0.15153846153846157,5,6,721.5699999999994,0.2730157850243222,34
SouthPeak Games,2010,0.5800000000000001,7,0.08285714285714287,3,5,653.7199999999998,0.08872300067307108,58
SouthPeak Games,2012,0.04,1,0.04,1,1,425.9499999999997,0.009390773564972421,91
SouthPeak Interactive,2000,0.41999999999999993,4,0.105,2,3,239.17,0.17560730860893922,44
SouthPeak Interactive,2005,0.09,2,0.045,2,1,509.8899999999998,0.017650865873031444,76
SouthPeak Interactive,2007,0.02,1,0.02,1,1,650.7300000000002,0.0030734713321961477,139
SouthPeak Interactive,2008,0.05,1,0.05,1,1,745.2800000000001,0.006708887934735937,138
SouthPeak Interactive,2010,0.3400000000000001,5,0.068,4,4,653.7199999999998,0.052010034877317535,73
SouthPeak Interactive,2011,0.09,2,0.045,1,2,575.0399999999997,0.01565108514190318,106
Spike,2001,0.13,1,0.13,1,1,356.80000000000007,0.03643497757847533,68
Spike,2002,0.12,1,0.12,1,1,423.5200000000001,0.02833396297695504,78
Spike,2004,0.08,1,0.08,1,1,443.5800000000001,0.018035078227151807,75
Spike,2006,1.1400000000000001,4,0.28500000000000003,3,2,556.3399999999995,0.20491066613941136,30
Spike,2007,1.92,8,0.24,4,4,650.7300000000002,0.2950532478908302,28
Spike,2008,0.4,5,0.08,2,3,745.2800000000001,0.0536711034778875,73
Spike,2009,1.1600000000000001,10,0.116,5,3,721.5699999999994,0.16076056377066691,47
Spike,2010,0.7600000000000001,5,0.152,3,2,653.7199999999998,0.11625772501988625,51
Spike,2011,0.19,2,0.095,1,1,575.0399999999997,0.03304117974401782,89
Spike,2012,0.45,5,0.09,1,3,425.9499999999997,0.10564620260593974,37
Spike Chunsoft,2013,0.45,1,0.45,1,1,403.7200000000002,0.11146339046864158,37
Spike Chunsoft,2015,0.01,1,0.01,1,1,287.9499999999999,0.0034728251432540385,98
Spike Chunsoft,2017,0.08,2,0.04000000000000001,2,2,191.92000000000004,0.0416840350145894,69
Spike Chunsoft,2018,0.15999999999999998,3,0.05333333333333333,2,3,147.96000000000004,0.10813733441470665,59
Spike Chunsoft,2019,0.11000000000000001,4,0.0275,2,2,2.5500000000000003,4.313725490196079,8
Sprite,2016,0.05,1,0.05,1,1,175.41000000000005,0.02850464625733994,72
Sprite,2020,0.03,1,0.03,1,1,3.449999999999999,0.8695652173913047,7
Square,1991,1.77,1,1.77,1,1,33.74,5.245998814463545,5
Square,1993,0.76,1,0.76,1,1,57.01999999999999,1.332865661171519,16
Square,1994,0.11,1,0.11,1,1,97.46000000000002,0.11286681715575618,41
Square,1997,0.63,1,0.63,1,1,221.29000000000005,0.28469429255727774,40
Square,1999,1.0699999999999998,4,0.2675,1,3,311.97999999999996,0.34297070325020834,40
Square,2001,1.69,3,0.5633333333333334,2,3,356.80000000000007,0.47365470852017927,27
Square,2002,0.55,1,0.55,1,1,423.5200000000001,0.12986399697771062,47
Square EA,1999,1.5,2,0.75,1,1,311.97999999999996,0.48080005128533887,32
Square EA,2000,1.15,2,0.575,1,1,239.17,0.4808295354768574,30
Square Enix,2003,2.42,6,0.4033333333333334,2,3,404.3099999999997,0.59855061710074,26
Square Enix,2004,8.46,7,1.2085714285714286,2,2,443.5800000000001,1.9072095225213037,13
Square Enix,2005,7.270000000000001,7,1.0385714285714285,2,3,509.8899999999998,1.4257977210770958,15
Square Enix,2006,13.619999999999997,13,1.0476923076923077,4,3,556.3399999999995,2.4481432217708616,10
Square Enix,2007,16.57,25,0.6628,5,5,650.7300000000002,2.5463709987245084,13
Square Enix,2008,11.400000000000002,27,0.42222222222222217,6,9,745.2800000000001,1.529626449119794,16
Square Enix,2009,11.309999999999999,21,0.5385714285714286,6,8,721.5699999999994,1.5674154967640017,15
Square Enix,2010,23.779999999999998,30,0.7926666666666666,6,5,653.7199999999998,3.637643027595913,9
Square Enix,2011,14.79,26,0.5688461538461539,8,5,575.0399999999997,2.5719949916527556,13
Square Enix,2012,13.77,14,0.9835714285714285,6,3,425.9499999999997,3.232773799741756,12
Square Enix,2013,14.73,17,0.8664705882352941,5,5,403.7200000000002,3.6485683146735344,8
Square Enix,2014,17.68,38,0.4652631578947368,7,4,372.04999999999984,4.7520494557183195,8
Square Enix,2015,10.06,18,0.5588888888888889,7,4,287.9499999999999,3.4936620941135628,10
Square Enix,2016,13.68,31,0.44129032258064516,6,4,175.41000000000005,7.798871216008207,4
Square Enix,2017,4.45,20,0.2225,7,4,191.92000000000004,2.3186744476865355,11
Square Enix,2018,7.0600000000000005,18,0.39222222222222225,4,5,147.96000000000004,4.771559881048931,5
Square Enix,2019,0.3400000000000001,4,0.085,2,2,2.5500000000000003,13.333333333333334,2
SquareSoft,1987,0.84,1,0.84,1,1,24.360000000000003,3.4482758620689653,9
SquareSoft,1988,0.76,1,0.76,1,1,53.43000000000001,1.4224218603780645,10
SquareSoft,1989,1.1,1,1.1,1,1,76.77000000000001,1.432851374234727,5
SquareSoft,1990,1.4,1,1.4,1,1,53.330000000000005,2.625164072754547,8
SquareSoft,1991,1.1400000000000001,2,0.5700000000000001,1,1,33.74,3.378778897451097,7
SquareSoft,1992,3.42,2,1.71,1,1,82.41,4.149981798325446,5
SquareSoft,1993,3,2,1.5,1,1,57.01999999999999,5.261311820413891,5
SquareSoft,1994,3.7399999999999998,2,1.87,1,1,97.46000000000002,3.8374717832957104,5
SquareSoft,1995,5.1,4,1.275,1,2,109.02000000000002,4.678040726472205,4
SquareSoft,1996,1.21,4,0.3025,1,1,219.55000000000004,0.5511273058528808,23
SquareSoft,1997,6.68,8,0.8350000000000001,1,5,221.29000000000005,3.0186632925120875,6
SquareSoft,1998,6.6899999999999995,8,0.8362499999999999,1,2,291.6100000000001,2.2941600082301696,13
SquareSoft,1999,13.69,9,1.521111111111111,1,3,311.97999999999996,4.388101801397526,6
SquareSoft,2000,6.55,4,1.6374999999999997,3,3,239.17,2.738637789020362,10
SquareSoft,2001,0.56,2,0.28,2,1,356.80000000000007,0.1569506726457399,49
SquareSoft,2002,0.12000000000000001,2,0.060000000000000005,1,1,423.5200000000001,0.028333962976955042,77
SquareSoft,2003,2.13,1,2.13,1,1,404.3099999999997,0.5268234770349488,29
Stainless Games,2016,0.03,2,0.015,2,1,175.41000000000005,0.017102787754403964,86
Stainless Games,2017,0.03,1,0.03,1,1,191.92000000000004,0.015631513130471026,90
Starfish,1997,0.36,1,0.36,1,1,221.29000000000005,0.16268245288987299,51
Starfish,1999,0.11,1,0.11,1,1,311.97999999999996,0.03525867042759152,72
Starfish,2001,0.05,1,0.05,1,1,356.80000000000007,0.014013452914798203,85
Starfish,2007,0.1,2,0.05,2,2,650.7300000000002,0.01536735666098074,106
Starfish,2009,0.02,1,0.02,1,1,721.5699999999994,0.002771733858114946,163
Starfish,2010,0.02,1,0.02,1,1,653.7199999999998,0.0030594138163127955,144
Starfish,2011,0.04,2,0.02,1,1,575.0399999999997,0.006956037840845857,124
Starfish,2012,0.02,1,0.02,1,1,425.9499999999997,0.0046953867824862106,103
Starpath Corp.,1981,0.33,1,0.33,1,1,43.11000000000001,0.7654836464857341,12
Sting,2004,0.1,1,0.1,1,1,443.5800000000001,0.02254384778393976,69
Sting,2006,0.03,1,0.03,1,1,556.3399999999995,0.005392385951037141,100
Sting,2007,0.11,1,0.11,1,1,650.7300000000002,0.016904092327078814,100
Sting,2008,0.38,5,0.076,3,1,745.2800000000001,0.05098754830399312,75
Sting,2010,0.03,1,0.03,1,1,653.7199999999998,0.004589120724469193,133
Storm City Games,2009,0.53,5,0.106,2,3,721.5699999999994,0.07345094724004607,73
Storm City Games,2010,1.2200000000000002,16,0.07625,2,6,653.7199999999998,0.18662424279508055,35
Storm City Games,2011,0.09000000000000001,3,0.030000000000000002,2,2,575.0399999999997,0.015651085141903182,105
Strategy First,2001,0.03,1,0.03,1,1,356.80000000000007,0.008408071748878922,91
Strategy First,2006,0.03,2,0.015,1,2,556.3399999999995,0.005392385951037141,100
Strategy First,2008,0.01,1,0.01,1,1,745.2800000000001,0.0013417775869471874,185
Strategy First,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
Studio Artdink,2018,0.01,1,0.01,1,1,147.96000000000004,0.006758583400919165,111
Studio Wildcard,2018,0.08,1,0.08,1,1,147.96000000000004,0.05406866720735332,69
Success,1998,1.15,1,1.15,1,1,291.6100000000001,0.39436233325331754,26
Success,1999,0.02,1,0.02,1,1,311.97999999999996,0.006410667350471185,85
Success,2000,0.01,1,0.01,1,1,239.17,0.0041811263954509344,75
Success,2001,0.09,1,0.09,1,1,356.80000000000007,0.025224215246636768,74
Success,2002,0.03,1,0.03,1,1,423.5200000000001,0.00708349074423876,101
Success,2005,0.07,2,0.035,2,2,509.8899999999998,0.013728451234580014,80
Success,2006,0.03,1,0.03,1,1,556.3399999999995,0.005392385951037141,100
Success,2007,0.32000000000000006,5,0.064,2,2,650.7300000000002,0.04917554131513838,64
Success,2008,0.16,4,0.04,2,3,745.2800000000001,0.021468441391155,102
Success,2009,0.01,1,0.01,1,1,721.5699999999994,0.001385866929057473,178
Success,2013,0.07,1,0.07,1,1,403.7200000000002,0.017338749628455358,63
Success,2014,0.02,2,0.01,1,2,372.04999999999984,0.005375621556242442,75
Summitsoft,2004,0.04,1,0.04,1,1,443.5800000000001,0.009017539113575904,89
Summitsoft,2006,0.01,1,0.01,1,1,556.3399999999995,0.0017974619836790468,125
Sunflowers,2004,0.03,1,0.03,1,1,443.5800000000001,0.006763154335181928,91
Sunrise Interactive,2000,0.13,2,0.065,1,2,239.17,0.05435464314086215,57
Sunrise Interactive,2006,0.02,1,0.02,1,1,556.3399999999995,0.0035949239673580937,111
Sunrise Interactive,2007,0.02,1,0.02,1,1,650.7300000000002,0.0030734713321961477,139
Sunrise Interactive,2008,0.01,1,0.01,1,1,745.2800000000001,0.0013417775869471874,185
Sunsoft,1994,0.12000000000000001,3,0.04,2,2,97.46000000000002,0.12312743689718858,38
Sunsoft,1995,0.03,1,0.03,1,1,109.02000000000002,0.027517886626307095,70
Sunsoft,1996,0.11000000000000001,2,0.05500000000000001,2,2,219.55000000000004,0.0501024823502619,75
Sunsoft,1997,0.11,1,0.11,1,1,221.29000000000005,0.04970852727190563,68
Sunsoft,1998,0.14,1,0.14,1,1,291.6100000000001,0.04800932752649085,67
Sunsoft,1999,0.35000000000000003,4,0.08750000000000001,2,4,311.97999999999996,0.11218667863324573,57
Sunsoft,2000,0.25,1,0.25,1,1,239.17,0.10452815988627337,47
Sunsoft,2011,0.09,1,0.09,1,1,575.0399999999997,0.01565108514190318,106
Sweets,2006,0.02,1,0.02,1,1,556.3399999999995,0.0035949239673580937,111
Sweets,2009,0.04,2,0.02,1,1,721.5699999999994,0.005543467716229892,145
Swing! Entertainment,1998,0.05,1,0.05,1,1,291.6100000000001,0.017146188402318158,91
Swing! Entertainment,2000,0.18,2,0.09,1,2,239.17,0.07526027511811682,49
Swing! Entertainment,2001,0.11,2,0.055,2,2,356.80000000000007,0.03082959641255605,72
Swing! Entertainment,2002,0.14,1,0.14,1,1,423.5200000000001,0.03305629013978088,72
Syscom,1998,0.16,1,0.16,1,1,291.6100000000001,0.054867802887418105,64
Syscom,1999,0.11,1,0.11,1,1,311.97999999999996,0.03525867042759152,72
System 3,2013,0.22000000000000003,3,0.07333333333333333,3,1,403.7200000000002,0.05449321311800256,45
System 3,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
System 3 Arcade Software,2006,0.2,3,0.06666666666666668,2,3,556.3399999999995,0.035949239673580935,58
System 3 Arcade Software,2007,0.19,2,0.095,2,1,650.7300000000002,0.029197977655863405,76
System 3 Arcade Software,2008,1.3300000000000003,6,0.22166666666666668,5,2,745.2800000000001,0.17845641906397597,45
System 3 Arcade Software,2009,0.06,2,0.03,2,1,721.5699999999994,0.008315201574344839,139
System Soft,2008,0.04,3,0.013333333333333334,2,2,745.2800000000001,0.00536711034778875,148
System Soft,2010,0.03,3,0.01,2,1,653.7199999999998,0.004589120724469193,133
System Soft,2011,0.01,1,0.01,1,1,575.0399999999997,0.0017390094602114643,142
System Soft Alpha,2012,0.02,1,0.02,1,1,425.9499999999997,0.0046953867824862106,103
System Soft Alpha,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
System Soft Alpha,2018,0.01,1,0.01,1,1,147.96000000000004,0.006758583400919165,111
SystemSoft Alpha,2012,0.01,1,0.01,1,1,425.9499999999997,0.0023476933912431053,111
SystemSoft Alpha,2016,0.02,1,0.02,1,1,175.41000000000005,0.011401858502935975,97
T&E Soft,1993,0.12,1,0.12,1,1,57.01999999999999,0.21045247281655563,25
TDK Core,2000,0.18,1,0.18,1,1,239.17,0.07526027511811682,49
TDK Core,2002,0.19,1,0.19,1,1,423.5200000000001,0.04486210804684548,70
TDK Core,2006,0.22,2,0.11,1,1,556.3399999999995,0.03954416364093903,56
TDK Core,2007,0.03,1,0.03,1,1,650.7300000000002,0.004610206998294222,133
TDK Mediactive,2001,0.75,5,0.15,4,3,356.80000000000007,0.21020179372197306,43
TDK Mediactive,2002,3.69,17,0.21705882352941178,5,7,423.5200000000001,0.8712693615413674,20
TDK Mediactive,2003,2.7799999999999994,16,0.17375000000000002,4,5,404.3099999999997,0.6875912047686185,23
TDK Mediactive,2004,1.33,1,1.33,1,1,443.5800000000001,0.29983317552639877,30
TGL,2009,0.01,1,0.01,1,1,721.5699999999994,0.001385866929057473,178
TGL,2015,0.09,3,0.03,1,1,287.9499999999999,0.03125542628928635,68
THQ,1995,0.63,2,0.315,2,2,109.02000000000002,0.577875619152449,26
THQ,1996,0.17,2,0.085,1,2,219.55000000000004,0.07743110908676838,64
THQ,1997,1.9000000000000001,3,0.6333333333333333,2,3,221.29000000000005,0.8586018346965518,24
THQ,1998,13.380000000000003,13,1.0292307692307692,2,7,291.6100000000001,4.588320016460339,6
THQ,1999,4.6499999999999995,10,0.465,2,6,311.97999999999996,1.4904801589845502,15
THQ,2000,15.859999999999998,15,1.0573333333333335,3,5,239.17,6.631266463185182,4
THQ,2001,22.820000000000004,37,0.6167567567567567,5,11,356.80000000000007,6.395739910313901,4
THQ,2002,27.590000000000003,58,0.4756896551724139,4,9,423.5200000000001,6.514450321118247,4
THQ,2003,31.660000000000004,68,0.4655882352941176,4,10,404.3099999999997,7.830625015458442,3
THQ,2004,32.36,53,0.610566037735849,6,9,443.5800000000001,7.295189142882905,5
THQ,2005,27.749999999999996,70,0.3964285714285714,7,9,509.8899999999998,5.442350310851361,5
THQ,2006,25.779999999999998,63,0.4092063492063493,9,9,556.3399999999995,4.633856993924582,4
THQ,2007,33.81999999999999,75,0.4509333333333333,9,10,650.7300000000002,5.197240022743684,6
THQ,2008,31.62,65,0.4864615384615386,7,11,745.2800000000001,4.242700729927007,8
THQ,2009,32.91,78,0.4219230769230769,7,10,721.5699999999994,4.560888063528143,6
THQ,2010,23.139999999999993,60,0.38566666666666666,7,11,653.7199999999998,3.5397417854739035,10
THQ,2011,27.21,79,0.34443037974683555,8,10,575.0399999999997,4.731844741235395,6
THQ,2012,6.7,8,0.8375,4,1,425.9499999999997,1.5729545721328806,15
THQ,2013,0.36,1,0.36,1,1,403.7200000000002,0.08917071237491327,42
THQ Nordic,2016,0.25999999999999995,7,0.037142857142857144,3,4,175.41000000000005,0.14822416053816764,37
THQ Nordic,2017,1.3600000000000005,22,0.061818181818181814,5,8,191.92000000000004,0.7086285952480201,21
THQ Nordic,2018,1.1000000000000003,25,0.044,4,9,147.96000000000004,0.7434441741011084,20
TOHO,1993,0.11,1,0.11,1,1,57.01999999999999,0.19291476674850933,26
TREVA Entertainment,2018,0.09,2,0.045,2,1,147.96000000000004,0.060827250608272494,67
TYO,1998,0.42,1,0.42,1,1,291.6100000000001,0.14402798257947252,44
Taito,1981,0.24,1,0.24,1,1,43.11000000000001,0.556715379262352,14
Taito,1982,0.24,1,0.24,1,1,56.570000000000014,0.4242531377054975,21
Taito,1994,0.53,2,0.265,1,2,97.46000000000002,0.5438128462959162,26
Taito,1995,0.06,2,0.03,2,2,109.02000000000002,0.05503577325261419,61
Taito,1996,0.03,1,0.03,1,1,219.55000000000004,0.013664313368253243,83
Taito,1997,1.09,1,1.09,1,1,221.29000000000005,0.4925663156943377,34
Taito,1999,0.53,2,0.265,2,1,311.97999999999996,0.1698826847874864,50
Taito,2001,0.06,1,0.06,1,1,356.80000000000007,0.016816143497757844,83
Taito,2002,0.22999999999999998,3,0.07666666666666667,2,2,423.5200000000001,0.05430676237249715,69
Taito,2003,0.01,1,0.01,1,1,404.3099999999997,0.0024733496574410744,97
Taito,2006,0.06,2,0.03,2,2,556.3399999999995,0.010784771902074282,87
Taito,2007,0.08,3,0.02666666666666667,2,3,650.7300000000002,0.01229388532878459,112
Taito,2009,0.09999999999999999,3,0.03333333333333333,1,1,721.5699999999994,0.013858669290574731,120
Taito,2010,0.02,2,0.01,1,1,653.7199999999998,0.0030594138163127955,144
Takara,1992,0.39,1,0.39,1,1,82.41,0.47324353840553335,12
Takara,1993,0.8400000000000001,2,0.42000000000000004,1,1,57.01999999999999,1.4731673097158897,14
Takara,1994,1.4100000000000001,3,0.47000000000000003,1,1,97.46000000000002,1.4467473835419655,17
Takara,1995,0.6100000000000001,2,0.30500000000000005,1,2,109.02000000000002,0.5595303614015776,29
Takara,1996,0.29,1,0.29,1,1,219.55000000000004,0.13208836255978132,51
Takara,1997,0.5800000000000001,2,0.29000000000000004,1,2,221.29000000000005,0.26209950743368426,43
Takara,1998,0.32,2,0.16,1,1,291.6100000000001,0.10973560577483621,51
Takara,1999,0.05,1,0.05,1,1,311.97999999999996,0.01602666837617796,80
Takara,2001,0.28,2,0.14,2,2,356.80000000000007,0.07847533632286995,60
Takara,2002,0.04,2,0.02,2,2,423.5200000000001,0.00944465432565168,99
Takara,2003,0.04,1,0.04,1,1,404.3099999999997,0.009893398629764297,85
Takara Tomy,2006,0.34,3,0.11333333333333334,1,2,556.3399999999995,0.061113707445087595,44
Takara Tomy,2007,0.69,10,0.069,3,4,650.7300000000002,0.1060347609607671,50
Takara Tomy,2008,1.1700000000000002,16,0.073125,2,6,745.2800000000001,0.15698797767282097,47
Takara Tomy,2009,0.81,6,0.135,3,3,721.5699999999994,0.11225522125365532,59
Takara Tomy,2010,0.28,5,0.056,3,2,653.7199999999998,0.04283179342837914,79
Takara Tomy,2011,0.1,2,0.05,2,2,575.0399999999997,0.017390094602114645,102
Takara Tomy,2013,0.16,2,0.08,1,1,403.7200000000002,0.03963142772218367,51
Takara Tomy,2015,0.11,1,0.11,1,1,287.9499999999999,0.038201076575794427,63
Takara Tomy,2016,0.07,1,0.07,1,1,175.41000000000005,0.03990650476027592,69
Takara Tomy,2017,0.04,1,0.04,1,1,191.92000000000004,0.0208420175072947,85
Take-Two Interactive,1997,2.7199999999999998,3,0.9066666666666666,2,3,221.29000000000005,1.2291563107234849,18
Take-Two Interactive,1998,7.92,8,0.9899999999999999,2,4,291.6100000000001,2.715956242927196,11
Take-Two Interactive,1999,1.8300000000000003,6,0.305,2,4,311.97999999999996,0.5865760625681135,28
Take-Two Interactive,2000,6.56,9,0.7288888888888889,3,5,239.17,2.742818915415813,9
Take-Two Interactive,2001,20.429999999999996,12,1.7025,4,6,356.80000000000007,5.725896860986545,6
Take-Two Interactive,2002,20.3,9,2.255555555555555,6,3,423.5200000000001,4.793162070268227,7
Take-Two Interactive,2003,10.569999999999997,14,0.7550000000000001,5,4,404.3099999999997,2.614330587915215,12
Take-Two Interactive,2004,24.11,12,2.0091666666666668,4,5,443.5800000000001,5.435321700707876,6
Take-Two Interactive,2005,26.29,41,0.641219512195122,6,9,509.8899999999998,5.156014042244408,6
Take-Two Interactive,2006,20.59,33,0.623939393939394,9,9,556.3399999999995,3.7009742243951576,5
Take-Two Interactive,2007,19.810000000000002,37,0.5354054054054054,7,7,650.7300000000002,3.0442733545402847,9
Take-Two Interactive,2008,46.180000000000014,41,1.126341463414634,7,8,745.2800000000001,6.196328896522115,5
Take-Two Interactive,2009,24.859999999999992,44,0.565,7,7,721.5699999999994,3.445265185636877,8
Take-Two Interactive,2010,35.839999999999996,35,1.0239999999999998,7,5,653.7199999999998,5.482469558832529,7
Take-Two Interactive,2011,18.03,31,0.5816129032258064,8,6,575.0399999999997,3.1354340567612704,11
Take-Two Interactive,2012,21.58,28,0.7707142857142857,8,4,425.9499999999997,5.066322338302621,5
Take-Two Interactive,2013,52.41999999999999,17,3.0835294117647054,5,4,403.7200000000002,12.984246507480423,3
Take-Two Interactive,2014,30.26,15,2.017333333333333,6,4,372.04999999999984,8.133315414594817,5
Take-Two Interactive,2015,15.029999999999998,17,0.8841176470588236,6,4,287.9499999999999,5.219656190310819,7
Take-Two Interactive,2016,2.89,12,0.24083333333333332,5,3,175.41000000000005,1.6475685536742484,14
Takuyo,2007,0.01,1,0.01,1,1,650.7300000000002,0.0015367356660980738,152
Takuyo,2011,0.01,1,0.01,1,1,575.0399999999997,0.0017390094602114643,142
Takuyo,2018,0.01,1,0.01,1,1,147.96000000000004,0.006758583400919165,111
TalonSoft,2001,0.87,1,0.87,1,1,356.80000000000007,0.24383408071748874,40
Taxan,1988,0.96,1,0.96,1,1,53.43000000000001,1.7967434025828184,8
Team 17,2018,0.11,1,0.11,1,1,147.96000000000004,0.07434441741011082,63
Team Meat,2016,0.01,1,0.01,1,1,175.41000000000005,0.0057009292514679875,107
Team17 Digital Ltd,2016,0.02,1,0.02,1,1,175.41000000000005,0.011401858502935975,97
Team17 Software,2010,0.05,1,0.05,1,1,653.7199999999998,0.007648534540781989,127
Team17 Software,2016,0.01,1,0.01,1,1,175.41000000000005,0.0057009292514679875,107
Team17 Software,2018,0.29,1,0.29,1,1,147.96000000000004,0.19599891862665578,46
Techland,2017,0.02,2,0.01,2,1,191.92000000000004,0.01042100875364735,94
Techland,2018,0.07,2,0.035,2,1,147.96000000000004,0.047310083806434165,72
Technical Associates Inc,2016,0.02,1,0.02,1,1,175.41000000000005,0.011401858502935975,97
TechnoSoft,1998,0.05,1,0.05,1,1,291.6100000000001,0.017146188402318158,91
Technos Japan Corporation,1995,0.02,1,0.02,1,1,109.02000000000002,0.018345257750871397,74
Technos Japan Corporation,1996,0.02,1,0.02,1,1,219.55000000000004,0.009109542245502162,86
Tecmo,2000,0.04,1,0.04,1,1,239.17,0.016724505581803738,72
Tecmo,2001,0.04,1,0.04,1,1,356.80000000000007,0.011210762331838563,89
Tecmo,2002,0.14,1,0.14,1,1,423.5200000000001,0.03305629013978088,72
Tecmo,2003,0.21,1,0.21,1,1,404.3099999999997,0.05194034280626256,68
Tecmo,2006,0.2,2,0.1,1,2,556.3399999999995,0.035949239673580935,58
Tecmo,2009,0.09,1,0.09,1,1,721.5699999999994,0.012472802361517259,125
Tecmo,2010,0.13,1,0.13,1,1,653.7199999999998,0.01988618980603317,101
Tecmo Koei,1991,0.53,2,0.265,1,2,33.74,1.5708358032009484,9
Tecmo Koei,1992,0.29,1,0.29,1,1,82.41,0.35189904137847344,13
Tecmo Koei,1993,1.15,2,0.575,1,2,57.01999999999999,2.0168361978253246,12
Tecmo Koei,1994,0.53,1,0.53,1,1,97.46000000000002,0.5438128462959162,26
Tecmo Koei,1995,0.54,3,0.18,3,2,109.02000000000002,0.4953219592735277,30
Tecmo Koei,1996,0.65,4,0.1625,3,2,219.55000000000004,0.2960601229788203,34
Tecmo Koei,1997,1.73,4,0.4325,2,4,221.29000000000005,0.7817795652763341,27
Tecmo Koei,1998,0.38,4,0.095,1,2,291.6100000000001,0.130311031857618,48
Tecmo Koei,1999,0.6300000000000001,5,0.126,1,3,311.97999999999996,0.20193602153984236,44
Tecmo Koei,2000,1.8700000000000003,10,0.187,2,6,239.17,0.7818706359493249,23
Tecmo Koei,2001,0.7100000000000001,4,0.1775,1,2,356.80000000000007,0.19899103139013452,44
Tecmo Koei,2002,2.3,11,0.20909090909090908,4,4,423.5200000000001,0.5430676237249715,24
Tecmo Koei,2003,4.18,9,0.46444444444444444,2,5,404.3099999999997,1.033860156810369,20
Tecmo Koei,2004,2.499999999999999,13,0.19230769230769232,4,7,443.5800000000001,0.5635961945984937,24
