appid,steam_name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,median_forever,price,initialprice,discount,ccu,genres,tags,languages,release_date,windows,mac,linux
4278840,Call The Exterminator,KUNU,KUNU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|23,19|1774|1023537|4975|6691|3993|492|4182|4345|4667,NA,NA,TRUE,FALSE,FALSE
4279570,Nowhere Road,imdo.v,imdo.v,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23|28,599|1100687|4166|1654|5608|4004|1695|4182|4711|10235|1644|3810|3834|492|4191|4252|3839|6691,NA,NA,TRUE,FALSE,FALSE
4280530,Twin Of Time : Parkour Puzzle Game,CoalesQ Studio,CoalesQ Studio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|25|23,19|4106|21|492|4094|4508|1685|1738|3942|3843|1664|3839|3968|4252|5537|4191|5395,NA,NA,TRUE,FALSE,FALSE
4292810,Zero Warning: Burnt Out Playtest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/12/2026,TRUE,FALSE,FALSE
4294490,"KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000",KotaMota Games,KotaMota Games,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23|28,599|597|4166|1719|1751|492|1702|379975|4136|1742|1738|7208|1654|9271|9204|4191|4305|4726|3839|6815,NA,NA,FALSE,FALSE,FALSE
4305650,Crosstown,Studio Hunty,Studio Hunty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4637|6730|6971|19|4094|3964|5030|3942|4840|1685|3841|7368|1775|1774|1773|3871|4791|4136|7481|7250,NA,NA,TRUE,FALSE,FALSE
4312360,Bram Stoker's Dracula,Jessie von Raum,Jessie von Raum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25|4|23|28,12095|6650|1742|4342|1721|5984|3987|4182|5611|24904|3799|9130|1667|3952|4018|4166,NA,NA,FALSE,FALSE,FALSE
4319530,Doppler,Forged Owl,Forged Owl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|23,19|1625|492|4182|4026|1733|1734|4711|3798|5379|3877|3871|3964|4004|4342|7481,NA,NA,TRUE,FALSE,TRUE
4323140,Sniper Camouflage Orange Spy Warrior I Buried Two Bodies in the Garden and the Police Haven't Figured Out Yet That They're Missing Because They Were a Lonely Old Couple Who Had No Relatives Simulator 2026 Playtest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/21/2026,FALSE,FALSE,FALSE
4325020,Space Thrusters,CrystalDam Studios,CrystalDam Studios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23|28|2,1664|9|3942|492|1708|4004|4182|6129|3968|1755|4026|599|7250|3871|3964,NA,NA,FALSE,FALSE,FALSE
4349850,Revenant Maze,trainmitch,trainmitch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|23|70,19|42804|6730|492|493|3834|4182|3959|4166|5125|12057|1720|4036|4191|3839|3964|4252|3993|3854,NA,NA,TRUE,FALSE,FALSE
4352230,Bubble & Squeak,R. Keegan Connor,R. Keegan Connor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4|23|2,597|1645|3964|1684|4057|30358|492|1654|7332|1702|6730|8945|3834|615955|16689|3871|4195|4305|4726|9,NA,NA,TRUE,FALSE,TRUE
4360440,Blockus Party,Bingus Cat Productions,Bingus Publishing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4|2,5379|9|4305|3964|3942|4004|4840|7368|3859|1664|597|1775|1770|1773|7178|3871|4195,NA,NA,TRUE,FALSE,FALSE
4360480,The Man Behind the Trigger,Pedro Henrique Baretta,Pedro Henrique Baretta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|23,19|1625|4345|13190|4004|1651|3916|6869|4182|19995|1774|3798|5379|4667|3871|492|4085|3964,NA,NA,TRUE,FALSE,FALSE
4362240,Hovertron Playtest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/28/2026,TRUE,FALSE,FALSE
4362540,Climber and The Ice Tower,Pettinato Games,Pettinato Games,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|25|23,21|19|5350|4004|7250|4182|4885|5652|5379|3871|3964|1684|4057|492,NA,NA,TRUE,FALSE,FALSE
4364850,LAST BULLET WEST,BIGMONSTER,BIGMONSTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|25|4|23|3|28|2,42804|9|5796|19|5765|4231|4747|8945|1741|6730|4252|1775|122|21|3959|1716|922563|597|4106|4182,NA,NA,TRUE,FALSE,FALSE
4367280,Boing!,Benuna Games,Benuna Games,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|23,3968|3877|5125|4305|17894|5350|1684|8122|4166|4182|4136|1755|5395|1625|1773|19|4191|4726|1697|7481,NA,NA,TRUE,FALSE,FALSE
4375530,Hansel And Gretel,Alenith Studio,Alenith Studio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25|23|3,122|21|4182|3839|3843|3859|1685|4175|6869|4252|6276|7208|4172|1667|4231|4106|3834|1663|198631|4191,NA,NA,FALSE,FALSE,FALSE
4376480,Clockworks,Hellfire Forge Games,Hellfire Forge Games,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4|23,597|1625|1714|4004|1755|4182|5379|3871|3964|7743|6691|4115|1684|492,NA,NA,FALSE,FALSE,FALSE
4389170,Fugaz,Spheanix,Spheanix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25|4|23,1664|21|4342|4400|492|3964|4182|597|1721|4166|6869|3834|5716|3934|3871,NA,NA,TRUE,FALSE,FALSE
4389560,Bound Crystal Saga,Wendeoo,Deadpix Studios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|25|23|3,122|4474|4155|19|492|1719|3916|6276|4182|4231|3871|21|7481|3964|1684|4172|4057,NA,NA,TRUE,FALSE,FALSE
4393800,Band of heroes Playtest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/09/2026,FALSE,FALSE,FALSE
4394890,Ice Age,Sabertooth Studio,Sabertooth Studio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|25|23|3|28|70,21|19|3859|1685|4106|4182|8945|30358|1654|3810|3978|1697|7332|122|599|1662|1100689|1695|22602|9564,NA,NA,TRUE,FALSE,FALSE
4395360,3D Body Adventure,Knowledge Adventure|Wanderful Edutainment|Jordan Freeman Group,Wanderful Edutainment|ZOOM Platform Media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,597|1698|4975|3871|4305|18594|4182|21|1036|5794,NA,04/17/2026,TRUE,TRUE,TRUE
4395370,3D Dinosaur Adventure,Knowledge Adventure|Wanderful Edutainment|Jordan Freeman Group,Wanderful Edutainment|ZOOM Platform Media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,597|5350|5160|1036|4182|21|10437,NA,04/17/2026,TRUE,TRUE,TRUE
4397060,Sitting Ducks,The Gang,The Gang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1|25|4|23|28|2,21|3859|1719|1697|4191|3968|4747|1708|16689|1716|492|597|3843|9|1685|19|7332|4136|1662|1702,NA,NA,FALSE,FALSE,FALSE
4402830,EGGCONSOLE ZANAC EX MSX2,"D4Enterprise Co.,Ltd.","D4Enterprise Co.,Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19|1773|6730|7481|5154|4182|1774|4255|4885|3871|3964|7743|3916|4004,NA,03/18/2026,TRUE,FALSE,FALSE
4404820,How to Train Your Bro's Girlfriend,Miel,Cherry Kiss Games,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12095|6650|4182|9130|3799|597|7250|4085|5611|5673|24904,NA,NA,TRUE,FALSE,TRUE
