publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,source_url,year_total_sales,market_share_pct,publisher_rank_in_year
Falcom Corporation,2009,0.33,3,0.11,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.04573360865889657,90
Falcom Corporation,2010,0.52,4,0.13,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.07954475922413265,64
Falcom Corporation,2011,0.4,2,0.2,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.06956037840845855,68
Falcom Corporation,2012,0.22000000000000003,4,0.05500000000000001,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.05164925460734829,52
Falcom Corporation,2013,0.06,4,0.015,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.014861785395818885,67
Fields,2012,0.06,2,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.014086160347458623,81
First Class Simulations,2016,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.005700929251467989,107
Flashpoint Games,2005,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,509.89,0.007844829276902861,92
Flashpoint Games,2010,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.0061188276326255885,129
Flight-Plan,2007,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.012293885328784596,112
Flight-Plan,2009,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.005543467716229887,145
Focus Home Interactive,2006,0.03,2,0.015,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.005392385951037135,100
Focus Home Interactive,2007,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.004610206998294224,133
Focus Home Interactive,2008,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.010734220695577501,123
Focus Home Interactive,2009,0.92,8,0.115,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.1274997574732874,53
Focus Home Interactive,2010,0.71,7,0.10142857142857142,5,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.1086091904791042,53
Focus Home Interactive,2011,0.62,9,0.06888888888888889,1,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.10781858653311074,60
Focus Home Interactive,2012,1.93,7,0.2757142857142857,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.453104824509919,24
Focus Home Interactive,2013,0.5700000000000001,3,0.19,3,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.14118696126027944,33
Focus Home Interactive,2014,2.06,12,0.17166666666666666,6,5,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.5536890202929714,23
Focus Home Interactive,2015,0.36000000000000004,4,0.09000000000000001,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.12502170515714536,45
Focus Home Interactive,2016,1.34,7,0.19142857142857142,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.7639245196967106,22
Focus Home Interactive,2017,1.25,13,0.09615384615384616,6,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.6513130471029596,24
Focus Home Interactive,2018,2.2399999999999998,12,0.18666666666666668,3,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,1.5139226818058933,15
Focus Multimedia,2012,0.03,2,0.015,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.0070430801737293115,97
Focus Multimedia,2014,0.04,4,0.01,1,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.010751243112484881,66
Focus Multimedia,2015,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.0069456502865080745,91
Foreign Media Games,2010,0.64,10,0.064,1,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.09790124212200942,56
Fortyfive,1998,0.06,1,0.06,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,0.020575426082781796,88
Fox Interactive,1996,1.54,1,1.54,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.7014347529036665,19
Fox Interactive,1997,4,2,2,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,221.29,1.807582809887478,14
Fox Interactive,1998,0.61,3,0.20333333333333334,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,291.61,0.2091834985082816,38
Fox Interactive,1999,1.45,4,0.3625,2,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,0.4647733829091608,33
Fox Interactive,2000,0.65,2,0.325,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,0.27177321570431073,38
From Software,1994,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,97.46000000000001,0.08208495793145905,44
From Software,1996,0.26,1,0.26,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.11842404919152812,54
From Software,1997,0.28,1,0.28,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,221.29,0.12653079669212347,54
From Software,1998,0.22,2,0.11,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,0.07544322897019992,58
From Software,1999,0.26,1,0.26,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,311.98,0.08333867555612538,63
From Software,2001,0.09,1,0.09,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,356.8,0.02522421524663677,74
From Software,2002,0.11,1,0.11,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,423.52,0.025972799395542125,80
From Software,2006,0.060000000000000005,2,0.030000000000000002,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,556.34,0.010784771902074271,85
From Software,2009,0.15,6,0.025,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.020788003935862078,104
From Software,2010,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.004589120724469192,133
From Software,2013,0.12,1,0.12,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.02972357079163777,54
Frontier Developments,2017,0.27,2,0.135,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.14068361817423927,44
Frontier Developments,2018,0.73,2,0.365,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.4933765882670992,30
Frozenbyte,2012,0.04,1,0.04,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.009390773564972414,91
FuRyu,2010,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.0015297069081563971,158
FuRyu,2011,0.15,4,0.0375,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.026085141903171957,95
FuRyu,2012,0.13,4,0.0325,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.030520014086160348,63
FuRyu,2013,0.22,5,0.044,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.05449321311800258,45
FuRyu,2014,0.16,3,0.05333333333333334,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,372.05,0.043004972449939526,50
FuRyu,2015,0.52,7,0.07428571428571429,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.18058690744920994,37
FuRyu,2016,0.13,3,0.043333333333333335,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,175.41,0.07411208026908386,55
FuRyu Corporation,2013,0.09,1,0.09,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.022292678093728327,57
FuRyu Corporation,2015,0.11,2,0.055,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.03820107657579441,63
FuRyu Corporation,2016,0.16999999999999998,3,0.056666666666666664,1,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.09691579727495582,46
FuRyu Corporation,2017,0.12,4,0.03,1,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.06252605252188412,62
FuRyu Corporation,2018,0.09,5,0.018,3,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.0608272506082725,67
Fuji,1995,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,0.027517886626307102,70
FunSoft,1996,0.12,1,0.12,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.05465725347301298,71
Funbox Media,2011,0.8600000000000001,4,0.21500000000000002,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.1495548135781859,45
Funbox Media,2012,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.009390773564972414,91
Funbox Media,2015,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.0034728251432540372,98
Funbox Media,2018,0.11,2,0.055,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.07434441741011083,62
Funcom,2010,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.004589120724469192,133
Funcom,2012,0.17,1,0.17,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.03991078765113276,56
Funsta,2006,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.00359492396735809,111
Funsta,2007,0.14,2,0.07,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.021514299325373045,89
G.Rev,2009,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.0013858669290574717,178
G.Rev,2010,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.004589120724469192,133
G.Rev,2012,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.0023476933912431035,111
GMX Media,2004,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,0.0022543847783939763,97
GN Software,2006,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.001797461983679045,125
GN Software,2008,0.04,2,0.02,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.0053671103477887505,148
GN Software,2009,0.03,3,0.01,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.004157600787172416,156
GN Software,2010,0.02,2,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.0030594138163127942,144
GOA,2008,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.0026835551738943753,169
GSP,2008,1.31,3,0.4366666666666667,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.1757728638900816,46
GSP,2009,1.6,6,0.26666666666666666,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.22173870864919548,38
GSP,2010,0.45999999999999996,3,0.15333333333333332,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.07036651777519427,69
GSP,2011,0.75,6,0.125,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.13042570951585977,52
GSP,2016,0.02,2,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.011401858502935978,97
GSP,2017,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.005210504376823677,104
GT Interactive,1994,3.61,1,3.61,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,97.46000000000001,3.70408372665709,6
GT Interactive,1995,1.05,2,0.525,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,109.02,0.9631260319207485,21
GT Interactive,1996,5.71,7,0.8157142857142857,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,2.6007743110908677,7
GT Interactive,1997,6.6,17,0.38823529411764707,2,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,221.29,2.9825116363143387,7
GT Interactive,1998,5.78,17,0.34,2,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,1.9820993793079797,17
GT Interactive,1999,7.06,4,1.765,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,311.98,2.2629655747163278,10
Gadget Soft,2009,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.0013858669290574717,178
Gaga,1996,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.009109542245502164,86
Gaijinworks,2017,0.18,2,0.09,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.09378907878282618,55
Gainax Network Systems,1998,0.16,2,0.08,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,0.054867802887418125,64
Gakken,2007,0.04,2,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.006146942664392298,128
Gakken,2012,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.0023476933912431035,111
Game Arts,1994,0.14,1,0.14,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,97.46000000000001,0.14364867638005335,37
Game Factory,2003,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,404.31,0.00989339862976429,85
Game Factory,2004,0.24,1,0.24,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,443.58,0.054105234681455436,61
Game Factory,2005,0.1,3,0.03333333333333333,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,0.019612073192257155,75
Game Factory,2006,0.25,8,0.03125,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,556.34,0.04493654959197613,50
Game Factory,2007,1.59,10,0.159,4,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,0.24434097090959384,30
Game Factory,2008,1.53,11,0.1390909090909091,3,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.20529197080291972,39
Game Factory,2009,0.09,1,0.09,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.012472802361517247,126
Game Factory,2010,0.22,2,0.11,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.03365355197944074,84
Game Life,2007,0.13,1,0.13,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.019977563659274968,95
Game Life,2009,0.17,1,0.17,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.02355973779397702,102
GameMill,2010,0.18,1,0.18,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.02753472434681515,89
GameMill,2014,0.19,2,0.095,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.05106840478430318,45
GameMill,2017,0.31,5,0.062,3,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.161525635681534,41
